match id,team1,team1_id,team2,team2_id,toss winner,toss decision,venue,city,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,dataset_type
9128524,103,30393,24,30421,25,1,117,74,2,35,1,5004,0.55,1.4878048780487805,158.8,100.0,166.03333333333333,train
9684989,95,14454,5,11283,5,1,75,25,1,58,4,7118,6.0,1.3278688524590163,164.8,0.0,168.22727272727272,train
9272696,50,33928,94,33935,45,0,78,86,2,11,2,23841,1.1538461538461535,0.6721311475409836,180.33333333333331,20.0,142.60714285714286,train
9128825,115,36014,93,30407,113,0,117,74,2,35,1,5004,0.875,0.5121951219512195,172.53333333333333,66.67,164.33333333333334,train
9684751,107,13131,37,12473,39,1,48,97,0,58,4,18038,3.0,0.5061728395061729,146.35714285714286,0.0,148.55,train
9793811,99,62,42,146,43,1,123,51,0,54,3,25479,1.6666666666666667,1.196078431372549,153.93333333333334,0.0,0.0,train
9128370,105,30428,113,36014,113,1,59,92,2,35,1,18752,1.3333333333333333,0.5121951219512195,168.5,50.0,0.0,train
9516485,58,30400,72,30435,72,1,117,74,1,35,3,5004,1.0666666666666669,1.0,183.26666666666668,66.67,166.2,train
9051013,60,40564,74,44904,74,1,71,59,2,52,0,3422,1.0,0.5061728395061729,171.54545454545453,50.0,175.2,train
9176649,5,293,140,76,4,0,42,52,0,10,1,1833,0.6666666666666666,1.0,171.72727272727272,100.0,153.0625,train
9290630,99,62,28,20,30,1,71,59,2,21,1,3422,1.0,0.3442622950819672,164.86666666666667,20.0,175.56666666666666,train
9128566,75,30435,15,30414,16,1,28,78,2,35,1,16540,0.7777777777777778,1.0,160.66666666666666,50.0,161.75,train
9256351,99,62,9,188,9,1,46,31,0,55,2,664,7.0,1.9523809523809523,175.13333333333333,100.0,158.0909090909091,train
9331006,134,15623,128,45961,128,1,87,96,1,58,2,16820,1.5,3.857142857142857,153.41666666666666,0.0,148.2,train
9272430,50,33928,94,33935,45,0,114,65,2,11,2,21076,0.6153846153846154,0.4059405940594059,177.53333333333333,0.0,137.0,train
9668532,140,41,45,55,138,0,10,105,0,29,3,14300,0.7,0.6721311475409836,177.4,33.33,138.16666666666666,train
9587115,55,36098,116,36112,116,1,77,91,0,18,3,13915,1.1666666666666667,0.3442622950819672,164.66666666666666,75.0,155.1818181818182,train
9344369,61,22784,6,22497,6,1,96,89,2,17,2,9582,1.5,1.0,140.36363636363637,100.0,145.77777777777777,train
9457573,27,40452,104,35790,104,1,99,104,1,12,2,10961,0.8571428571428571,0.2763157894736842,153.88888888888889,0.0,156.6875,train
9128405,45,48341,24,30421,25,1,59,92,2,35,1,18752,0.8,0.024390243902439,0.0,0.0,179.5,train
9433360,120,9967,29,7258,118,0,21,27,2,79,3,2239,0.3571428571428571,0.5121951219512195,179.8,40.0,150.66666666666666,train
9085152,12,10366,22,6698,10,0,31,11,0,79,1,1161,1.0,0.7530864197530864,159.46666666666667,50.0,141.16666666666666,train
9151078,0,27,110,69,0,0,76,58,2,4,1,17534,1.6666666666666667,101.0,133.26666666666668,100.0,0.0,train
9344446,127,23750,57,22784,125,0,96,89,0,17,2,9582,0.625,1.3278688524590163,152.78571428571428,100.0,148.6,train
9680173,24,47487,8,49657,19,0,82,33,2,36,3,7041,1.4285714285714286,41.0,162.0,0.0,133.4,train
9330502,107,13131,128,45961,128,1,87,96,0,58,2,16820,2.0,41.0,151.44444444444446,0.0,128.0,train
9051146,101,40592,61,40606,61,1,41,63,2,52,0,3828,0.8888888888888888,2.9047619047619047,170.4,66.67,168.1,train
9094245,66,46773,77,46766,62,0,56,68,2,69,1,83,0.6,1.0,145.42857142857142,100.0,146.3,train
9331258,107,13131,132,15623,132,1,87,96,1,58,2,16820,0.6666666666666666,0.7530864197530864,148.91666666666666,0.0,135.16666666666666,train
9051174,100,40550,47,40578,97,0,41,63,2,52,0,3828,0.8,61.0,179.0,66.67,164.0,train
9684632,0,11157,75,13971,0,0,48,97,1,58,4,18038,6.0,21.0,160.72727272727272,0.0,158.3125,train
9084732,141,10618,22,6698,23,1,45,66,1,79,1,1266,0.6666666666666666,0.3442622950819672,170.78571428571428,100.0,169.41666666666666,train
9849678,129,251,79,209,79,1,120,112,0,71,4,11878,0.6,2.463414634146341,128.73333333333332,0.0,140.83333333333334,train
9250380,129,251,42,146,43,1,81,17,0,73,1,1840,0.3333333333333333,0.0196078431372549,127.0,0.0,153.0,train
9887863,131,202,4,293,129,0,91,100,1,8,4,5949,0.8333333333333334,1.0,153.13333333333333,50.0,140.86666666666667,train
9344460,33,22763,125,23750,28,0,96,89,0,17,2,9582,1.0,0.6039603960396039,137.21428571428572,33.33,146.16666666666666,train
9782072,14,769,129,202,12,0,121,39,1,77,3,20502,0.2,0.8360655737704918,165.0,100.0,136.0,train
9433234,47,7727,29,7258,31,1,21,27,1,79,3,2239,0.4705882352941176,1.0,157.0,66.67,150.27272727272728,train
9087070,10,188,86,118,86,1,8,53,1,40,2,6348,0.9,0.024390243902439,140.53333333333333,0.0,153.3181818181818,train
9094343,66,46773,126,46731,126,1,111,83,2,69,1,251,0.7222222222222222,1.0,146.8,0.0,151.9,train
9388504,93,18360,16,17744,17,1,94,79,0,67,2,17373,0.3076923076923077,0.2592592592592592,160.4,0.0,0.0,train
9823064,48,146,129,202,43,0,64,60,0,75,4,24044,1.6666666666666667,1.0,136.66666666666666,50.0,152.5,train
9051132,53,40578,99,40592,99,1,41,63,2,52,0,3828,0.75,0.5121951219512195,169.92857142857142,100.0,159.875,train
9084963,120,9967,119,9876,119,1,54,68,1,79,1,328,0.375,1.0,167.2,0.0,133.9090909090909,train
9085166,64,8301,25,6838,60,0,83,29,0,79,1,7286,1.2857142857142858,2.9047619047619047,158.13333333333333,33.33,160.66666666666666,train
9051230,100,40550,47,40578,97,0,41,63,2,52,0,3828,0.7,81.0,179.53333333333333,75.0,160.875,train
9250268,142,76,108,174,108,1,81,17,0,59,1,1840,7.0,41.0,155.26666666666668,0.0,0.0,train
9087049,5,293,28,20,30,1,78,86,2,5,2,23841,0.3181818181818182,0.5061728395061729,155.86666666666667,0.0,156.92857142857142,train
9484572,60,40564,74,44904,74,1,71,59,0,52,2,3422,0.5294117647058824,0.6721311475409836,165.0,25.0,175.9,train
9290637,99,62,28,20,30,1,41,63,2,21,1,3828,1.05,1.0,164.2,40.0,161.26666666666668,train
9587038,117,38814,13,36070,115,0,53,13,2,18,3,1406,1.8,1.0,171.13333333333333,66.67,154.875,train
9433262,121,9876,33,7608,35,1,20,16,1,79,3,1245,1.8,1.9523809523809523,171.33333333333334,100.0,165.27272727272728,train
9702713,73,33949,94,33935,94,1,62,71,2,11,4,440,0.7333333333333333,0.2592592592592592,161.0,0.0,154.4,train
9272759,50,33928,7,33921,7,1,114,65,1,11,2,21076,1.1666666666666667,0.5061728395061729,175.46666666666667,33.33,152.5,train
9457629,23,40424,21,40452,18,0,90,37,1,12,2,14188,2.5,0.0476190476190476,164.13333333333333,100.0,158.5,train
9684975,29,12046,92,14454,92,1,75,25,0,58,4,7118,0.5,1.0,158.53846153846155,100.0,169.16666666666666,train
9516506,75,30435,113,36014,113,1,86,54,2,35,3,13880,1.0,2.9047619047619047,163.2,100.0,186.5,train
9097332,138,23869,82,23316,136,0,98,87,0,17,0,1224,1.0,101.0,148.33333333333334,0.0,152.0,train
9051118,77,44904,97,40550,97,1,41,63,2,52,0,3828,1.4545454545454546,1.2469135802469136,174.33333333333334,66.67,159.5,train
9344404,138,23869,26,22763,136,0,96,89,0,17,2,9582,0.4,1.0,145.55555555555554,0.0,149.04545454545453,train
9457433,37,47529,17,40424,18,1,124,26,1,12,2,13530,1.4285714285714286,1.3278688524590163,153.8,100.0,152.42857142857142,train
9331244,71,13957,3,11220,67,0,87,96,0,58,2,16820,1.25,0.6721311475409836,142.83333333333334,100.0,135.16666666666666,train
9262070,16,36070,124,36126,124,1,27,47,0,18,1,11892,0.8181818181818182,1.0,154.9090909090909,0.0,164.7,train
9489416,66,46773,85,46745,85,1,56,68,2,69,3,83,1.0625,0.3442622950819672,148.46666666666667,50.0,141.7,train
9263092,142,76,9,188,140,0,42,52,0,16,1,1833,1.8,2.9047619047619047,159.93333333333334,33.33,148.0,train
9094385,136,46752,85,46745,134,0,88,22,2,69,1,4521,0.6842105263157895,0.5121951219512195,149.55555555555554,100.0,141.13333333333333,train
9076864,23,40424,55,42573,55,1,124,26,0,12,0,13530,0.7777777777777778,0.504950495049505,143.0,0.0,0.0,train
9344432,85,23316,57,22784,57,1,96,89,0,17,2,9582,0.625,0.0163934426229508,157.66666666666666,0.0,150.7,train
9027402,93,18360,1,17583,90,0,33,6,1,67,0,1994,0.75,0.3442622950819672,167.07142857142858,0.0,139.0,train
9085068,47,7727,58,8056,58,1,107,101,2,79,1,8301,0.9,1.9523809523809523,160.86666666666667,0.0,149.625,train
9684562,46,12669,73,45933,73,1,92,56,0,58,4,4661,1.0,1.9523809523809523,151.3,0.0,128.66666666666666,train
9407796,56,48922,65,48733,65,1,109,57,1,57,2,3569,0.7857142857142857,2.9047619047619047,138.71428571428572,0.0,168.5,train
9407817,114,48943,50,48922,51,1,102,24,1,57,2,6327,1.25,0.7530864197530864,164.83333333333334,0.0,167.91666666666666,train
9262126,126,36126,13,36070,13,1,80,88,2,18,1,1469,0.6666666666666666,0.4059405940594059,152.6153846153846,66.67,0.0,train
9388441,137,18570,84,17982,84,1,11,110,0,67,2,825,1.0,1.3278688524590163,160.86666666666667,66.67,154.77777777777777,train
9440570,51,55,87,48,46,0,69,2,2,44,2,5893,0.9545454545454546,2.9047619047619047,175.8,80.0,154.66666666666666,train
9123197,90,48,46,216,47,1,17,8,0,45,1,9876,1.8,0.5121951219512195,141.66666666666666,0.0,151.25,train
9407803,94,48929,95,48950,95,1,102,24,1,57,2,6327,1.0,0.7530864197530864,162.0,0.0,162.2,train
9615080,140,41,28,20,30,1,70,102,0,22,4,7930,1.1538461538461535,2.9047619047619047,169.6,60.0,159.4,train
9587087,55,36098,32,36084,34,1,77,91,2,18,3,13915,0.6,0.5061728395061729,165.66666666666666,50.0,153.88888888888889,train
9457503,23,40424,55,42573,55,1,124,26,1,12,2,13530,1.1428571428571428,1.9523809523809523,161.35714285714286,66.67,157.96153846153845,train
8938348,51,55,28,20,30,1,31,11,0,24,1,1161,0.6071428571428571,1.975609756097561,163.86666666666667,60.0,147.16666666666666,train
9087224,112,69,28,20,110,0,103,103,2,62,2,937,0.7142857142857143,0.801980198019802,158.93333333333334,0.0,153.61111111111111,train
9077032,23,40424,14,40298,18,0,90,37,2,12,0,14188,0.6,1.0,159.77777777777777,0.0,138.83333333333334,train
9388413,25,17653,16,17744,20,0,74,80,0,67,2,3135,0.6470588235294118,1.9523809523809523,166.06666666666666,60.0,186.0,train
9128797,68,48334,54,30400,64,0,28,78,2,35,1,16540,1.5625,1.975609756097561,175.0,100.0,159.29166666666666,train
9489423,128,46731,11,46780,11,1,111,83,0,69,3,251,2.142857142857143,1.975609756097561,145.53333333333333,25.0,159.66666666666666,train
9331342,19,32388,132,15623,132,1,51,62,0,58,2,20978,1.25,0.5061728395061729,134.22222222222223,0.0,0.0,train
9094364,13,46780,88,46759,88,1,54,68,2,69,1,328,0.4545454545454545,0.6721311475409836,153.23076923076923,100.0,141.83333333333334,train
9484656,65,40606,47,40578,61,0,84,98,2,52,2,7020,1.0769230769230769,1.3278688524590163,180.86666666666667,80.0,187.5,train
9457496,37,47529,104,35790,104,1,124,26,2,12,2,13530,1.8333333333333333,0.801980198019802,158.1818181818182,0.0,152.86363636363637,train
9272640,2,33914,70,33949,70,1,62,71,2,11,2,440,1.5555555555555556,1.0,168.6,33.33,159.66666666666666,train
9290945,51,55,96,62,96,1,26,40,2,56,1,17086,1.2222222222222223,1.0,175.2,50.0,135.26666666666668,train
9331363,134,15623,23,12046,24,1,51,62,0,58,2,20978,0.5,1.3278688524590163,150.6,0.0,111.5,train
8887717,50,33928,2,33914,2,1,0,1,2,11,0,930,1.0,61.0,173.33333333333334,100.0,161.04545454545453,train
9272731,8,33921,70,33949,7,0,7,15,1,11,2,1476,0.9230769230769232,1.4878048780487805,161.53333333333333,33.33,161.6153846153846,train
9051139,100,40550,56,40564,56,1,41,63,1,52,0,3828,0.4117647058823529,2.9047619047619047,179.0,75.0,168.1,train
9299331,57,195,83,237,83,1,37,76,0,38,1,4913,0.5,0.0163934426229508,0.0,0.0,0.0,train
9271751,24,47487,59,47480,19,0,82,33,2,36,2,7041,1.4285714285714286,0.5061728395061729,164.53846153846155,66.67,136.5,train
9027388,22,17744,135,18570,135,1,74,80,0,67,0,3135,1.0,0.5121951219512195,176.86666666666667,50.0,172.16666666666666,train
9084725,47,7727,114,9701,114,1,107,101,1,79,1,8301,0.5,1.0,167.84615384615384,33.33,152.0,train
9516618,21,30414,93,30407,16,0,58,28,1,35,3,2050,4.0,1.4878048780487805,182.33333333333331,25.0,156.35,train
9272766,73,33949,121,33963,121,1,62,71,2,11,2,440,1.0,1.0,164.6,66.67,154.93333333333334,train
8887773,2,33914,70,33949,70,1,62,71,0,11,0,440,0.5833333333333334,1.0,163.06666666666666,50.0,158.77777777777777,train
9176642,5,293,140,76,4,0,42,52,0,10,1,1833,1.4,0.6721311475409836,171.9,100.0,152.14285714285714,train
9680180,54,47501,20,47508,49,0,82,33,0,36,3,7041,0.6923076923076923,3.857142857142857,158.0,100.0,138.3,train
9615094,35,20,138,41,138,1,10,105,1,22,4,14300,0.7647058823529411,1.0,174.26666666666668,60.0,151.625,train
9516387,96,30407,103,30428,103,1,5,48,2,35,3,20068,0.3,2.9047619047619047,159.86666666666667,33.33,144.3181818181818,train
9128804,45,48341,102,30393,40,0,117,74,2,35,1,5004,0.7857142857142857,1.975609756097561,163.125,100.0,161.96666666666667,train
9185413,105,30428,38,48341,103,0,69,2,2,35,1,5893,1.6666666666666667,0.6721311475409836,173.33333333333334,0.0,155.1,train
9489486,91,46759,77,46766,77,1,56,68,2,69,3,83,0.6666666666666666,1.975609756097561,150.4,66.67,142.96666666666667,train
9150133,5,293,46,216,4,0,17,8,0,7,1,9876,0.875,2.9047619047619047,167.84615384615384,0.0,156.91666666666666,train
9085047,36,7258,78,8700,78,1,21,27,1,79,1,2239,0.6363636363636364,1.0,153.46666666666667,50.0,135.3125,train
9352370,35,20,87,48,30,0,111,83,2,43,3,251,1.3125,0.6721311475409836,168.4,50.0,160.66666666666666,train
9027283,1,17583,135,18570,1,0,34,6,0,67,0,5081,1.5,1.4878048780487805,150.6,50.0,140.5,train
9484537,101,40592,97,40550,97,1,71,59,2,52,2,3422,0.6666666666666666,0.6721311475409836,171.13333333333333,0.0,170.46666666666667,train
9272612,123,33963,120,33956,120,1,105,103,2,11,2,20782,0.8,0.6721311475409836,171.4,25.0,138.875,train
9457594,59,42573,14,40298,15,1,99,104,2,12,2,10961,0.5714285714285714,0.3442622950819672,162.92307692307693,0.0,157.5,train
8887836,122,33956,2,33914,120,0,0,1,1,11,0,930,1.125,3.857142857142857,174.46666666666667,100.0,158.25,train
9097101,92,272,83,237,89,0,2,3,0,39,0,24254,1.0,0.0163934426229508,141.4,0.0,151.83333333333334,train
9484614,65,40606,74,44904,61,0,41,63,2,52,2,3828,0.75,1.975609756097561,178.06666666666666,40.0,162.06666666666666,train
9076927,23,40424,14,40298,15,1,90,37,2,12,0,14188,0.5714285714285714,0.6058814836707551,160.5,0.0,121.06666666666666,train
9076913,37,47529,17,40424,32,0,124,26,2,12,0,13530,0.25,1.4878048780487805,139.6,100.0,153.8,train
9085201,116,9701,119,9876,119,1,54,68,1,79,1,328,1.4166666666666667,0.6039603960396039,166.13333333333333,50.0,136.6153846153846,train
9256372,99,62,87,48,96,0,46,31,0,55,2,664,1.0526315789473684,0.6039603960396039,172.93333333333334,100.0,156.53846153846155,train
9085481,141,10618,60,8182,139,0,31,11,0,79,1,1161,1.5454545454545454,1.0,164.73333333333332,50.0,146.16666666666666,train
9433682,36,7258,58,8056,58,1,21,27,1,79,3,2239,1.5,1.975609756097561,186.33333333333331,50.0,154.56666666666666,train
9051090,65,40606,47,40578,48,1,71,59,1,52,0,3422,1.0,0.5121951219512195,162.9,50.0,168.93333333333334,train
9681510,31,104,46,216,26,0,39,44,0,33,3,1672,0.25,0.0476190476190476,0.0,0.0,159.5,train
9668546,140,41,45,55,138,0,77,91,0,29,3,13915,0.5714285714285714,1.975609756097561,176.8,60.0,152.9375,train
9684317,19,32388,40,12718,41,1,92,56,0,58,4,4661,3.0,0.5061728395061729,131.9,0.0,133.20833333333334,train
9255945,51,55,87,48,87,1,14,72,2,26,2,17681,0.9473684210526316,1.4878048780487805,168.93333333333334,75.0,144.625,train
9271786,63,47480,48,47501,59,0,82,33,0,36,2,7041,1.0,1.0,151.46666666666667,33.33,130.26666666666668,train
9484677,100,40550,47,40578,48,1,84,98,0,52,2,7020,0.6153846153846154,0.6721311475409836,191.13333333333333,60.0,204.91666666666663,train
9094224,80,46766,85,46745,85,1,73,70,2,69,1,538,0.875,0.6721311475409836,143.16666666666666,0.0,152.80769230769232,train
9299352,57,195,83,237,53,0,37,76,0,38,1,4913,1.0,0.0123456790123456,143.0,0.0,144.75,train
9344425,67,23113,136,23869,136,1,96,89,2,17,2,9582,2.5,1.0,143.33333333333334,0.0,144.07142857142858,train
9586996,117,38814,124,36126,124,1,118,7,2,18,3,4045,1.125,1.0,168.6,66.67,157.0,train
9457517,106,35790,17,40424,18,1,90,37,1,12,2,14188,0.8,1.2439024390243902,207.0,0.0,149.13333333333333,train
9388518,137,18570,19,17653,20,1,11,110,0,67,2,825,0.5454545454545454,1.4878048780487805,160.8,80.0,153.05,train
9272563,72,33942,70,33949,70,1,62,71,2,11,2,440,1.3636363636363635,0.5061728395061729,158.13333333333333,50.0,162.5,train
9262210,39,36084,124,36126,124,1,77,91,2,18,1,13915,1.0,1.0,151.28571428571428,50.0,150.33333333333334,train
9702727,50,33928,94,33935,45,0,78,86,1,11,4,23841,1.0714285714285714,0.4059405940594059,174.06666666666666,20.0,146.33333333333334,train
9330978,124,15413,98,45947,98,1,92,56,1,58,2,4661,1.5,3.857142857142857,139.6,0.0,150.16666666666666,train
9250310,48,146,86,118,43,0,81,17,0,41,1,1840,0.25,1.0,0.0,0.0,180.5,train
9823050,48,146,129,202,129,1,64,60,0,75,4,24044,1.0,1.0,134.2,100.0,142.0,train
9098837,10,188,4,293,9,0,90,37,1,6,0,14188,1.1428571428571428,0.024390243902439,120.73333333333332,0.0,142.43333333333334,train
9290952,51,55,110,69,110,1,26,40,2,66,1,17086,1.75,1.0,175.0,60.0,143.66666666666666,train
9094378,128,46731,111,46738,111,1,107,101,2,69,1,8301,1.7,3.857142857142857,138.35714285714286,50.0,149.6,train
9097353,61,22784,136,23869,136,1,98,87,0,17,0,1224,1.6666666666666667,0.4059405940594059,144.42857142857142,0.0,148.2,train
9290651,35,20,96,62,96,1,41,63,2,21,1,3828,1.0,0.6721311475409836,181.66666666666663,40.0,161.3,train
9222415,35,20,0,27,0,1,78,86,1,19,2,23841,0.8636363636363636,1.0,184.53333333333333,100.0,149.08333333333334,train
9085376,32,6838,81,8987,27,0,111,83,1,79,1,251,0.875,0.024390243902439,172.86666666666667,0.0,146.8,train
9680201,42,49650,48,47501,37,0,76,58,2,36,3,17534,1.0,1.2469135802469136,180.0,0.0,153.07142857142858,train
9680320,26,47508,8,49657,21,0,82,33,2,36,3,7041,1.5,1.2469135802469136,153.4,100.0,135.56666666666666,train
9749697,131,202,100,1322,129,0,121,39,1,77,3,20502,5.0,61.0,158.6,0.0,0.0,train
9866338,137,18570,90,18360,135,0,11,110,1,67,4,825,0.6666666666666666,0.6721311475409836,157.46666666666667,100.0,149.58333333333334,train
9388539,22,17744,90,18360,90,1,113,42,0,67,2,5396,2.2,1.975609756097561,185.0,80.0,181.78571428571428,train
9097402,61,22784,6,22497,57,0,98,87,0,17,0,1224,1.25,0.4117647058823529,140.44444444444446,0.0,144.0,train
9128608,105,30428,102,30393,101,1,59,92,2,35,1,18752,1.125,1.3278688524590163,175.46666666666667,0.0,164.125,train
9097045,17,132,83,237,14,0,1,3,0,39,0,23736,0.5,0.0147775971627013,0.0,0.0,148.75,train
9484670,77,44904,99,40592,99,1,84,98,2,52,2,7020,1.8888888888888888,1.9523809523809523,177.66666666666666,80.0,194.4,train
9087056,52,216,110,69,47,0,8,53,1,62,2,6348,0.8181818181818182,0.6039603960396039,164.66666666666666,0.0,155.6,train
9702762,122,33956,70,33949,70,1,103,103,2,11,4,937,1.5454545454545454,81.0,163.6,100.0,147.5,train
9076836,37,47529,76,40452,76,1,90,37,0,12,0,14188,0.2,101.0,125.0,0.0,120.26666666666668,train
9680292,24,47487,35,49650,37,1,82,33,2,36,3,7041,2.1666666666666665,0.4117647058823529,160.33333333333334,0.0,138.56666666666666,train
9388574,93,18360,19,17653,20,1,113,42,0,67,2,5396,0.4545454545454545,1.0,164.0,0.0,182.625,train
9128475,105,30428,64,48334,64,1,117,74,2,35,1,5004,1.125,0.4059405940594059,171.26666666666668,0.0,167.3,train
9128692,75,30435,38,48341,40,1,9,74,2,35,1,2764,1.75,0.2592592592592592,163.46666666666667,0.0,179.9,train
9331293,15,11465,37,12473,39,1,44,55,1,58,2,7398,3.0,0.3442622950819672,112.1,0.0,153.06666666666666,train
9407747,34,48936,50,48922,51,1,109,57,1,57,2,3569,1.875,1.0,169.5,0.0,164.66666666666666,train
9087035,109,223,140,76,107,0,8,53,2,83,2,6348,0.6,0.0099009900990099,155.9090909090909,33.33,159.4375,train
9128643,105,30428,72,30435,72,1,28,78,2,35,1,16540,1.2857142857142858,81.0,176.2,0.0,160.15,train
9271737,26,47508,18,47487,19,1,76,58,2,36,2,17534,0.8888888888888888,0.5121951219512195,151.4,100.0,163.66666666666666,train
9489255,128,46731,111,46738,111,1,111,83,2,69,3,251,0.9523809523809524,2.9047619047619047,140.6,33.33,160.03333333333333,train
9516380,30,30421,38,48341,40,1,3,35,2,35,3,2344,1.6,0.7530864197530864,173.93333333333334,0.0,139.96666666666667,train
9272780,122,33956,94,33935,120,0,78,86,2,11,2,23841,1.4,1.2469135802469136,166.73333333333332,20.0,142.86666666666667,train
9330663,6,11283,106,14860,106,1,44,55,0,58,2,7398,0.3333333333333333,0.5061728395061729,136.42857142857142,0.0,155.5,train
9837295,131,202,83,237,129,0,64,60,0,75,4,24044,0.6666666666666666,1.0,151.6,60.0,148.5,train
9586975,118,36112,124,36126,124,1,118,7,0,18,3,4045,1.6666666666666667,2.9047619047619047,172.53333333333333,50.0,158.3,train
9489269,66,46773,88,46759,88,1,56,68,2,69,3,83,1.1764705882352942,1.4878048780487805,142.66666666666666,0.0,145.3,train
9433416,84,8987,25,6838,27,1,111,83,1,79,3,251,1.181818181818182,1.4878048780487805,165.4,100.0,156.76666666666668,train
9085446,64,8301,139,10618,139,1,40,67,0,79,1,1378,0.6111111111111112,1.3278688524590163,158.4,66.67,160.53846153846155,train
9344397,85,23316,6,22497,6,1,96,89,0,17,2,9582,0.75,0.6721311475409836,157.57142857142858,0.0,149.04545454545453,train
9262077,55,36098,116,36112,116,1,27,47,2,18,1,11892,1.1111111111111112,2.9047619047619047,171.66666666666666,100.0,164.7,train
9516681,103,30393,24,30421,101,0,3,35,2,35,3,2344,1.4666666666666666,1.4878048780487805,182.86666666666667,100.0,152.66666666666666,train
9680257,9,49657,48,47501,8,0,82,33,0,36,3,7041,0.75,0.8373170731707317,151.33333333333334,100.0,137.8,train
9271772,24,47487,48,47501,49,1,82,33,0,36,2,7041,0.6,0.5061728395061729,160.35714285714286,0.0,130.8,train
9377241,111,34,138,41,138,1,102,24,0,81,2,6327,1.7857142857142858,1.9523809523809523,177.2,80.0,173.35714285714286,train
9084697,43,7573,78,8700,78,1,85,94,0,79,1,14825,0.9090909090909092,0.5121951219512195,165.46153846153845,50.0,184.83333333333331,train
9484551,77,44904,56,40564,56,1,65,73,2,52,2,11192,1.6666666666666667,1.4878048780487805,170.8,66.67,142.5,train
9457678,119,45072,14,40298,15,1,90,37,2,12,2,14188,0.7857142857142857,0.6039603960396039,162.30769230769232,100.0,148.6,train
9272710,2,33914,94,33935,2,0,0,1,2,11,2,930,0.7692307692307693,0.2592592592592592,161.6,0.0,156.26666666666668,train
9330964,78,13971,92,14454,75,0,92,56,0,58,2,4661,0.125,1.0,137.88888888888889,0.0,150.16666666666666,train
9262028,118,36112,124,36126,124,1,118,7,0,18,1,4045,0.8571428571428571,0.6721311475409836,179.33333333333334,66.67,157.56666666666666,train
9076990,18,40298,55,42573,55,1,90,37,0,12,0,14188,0.9,1.0,163.0,0.0,127.03333333333332,train
9433367,141,10618,60,8301,139,0,40,67,1,79,3,1378,1.625,1.4878048780487805,185.46666666666667,25.0,161.66666666666666,train
9123169,51,55,46,216,46,0,108,41,0,25,1,6831,2.75,1.975609756097561,158.93333333333334,100.0,129.0,train
9272556,2,33914,44,33928,2,0,8,53,2,11,2,6348,1.875,1.9523809523809523,164.33333333333334,66.67,152.16666666666666,train
9272402,73,33949,44,33928,45,1,62,71,1,11,2,440,1.25,1.4878048780487805,171.8,50.0,161.2,train
9516345,96,30407,54,30400,54,1,75,25,1,35,3,7118,0.5454545454545454,1.4878048780487805,159.46666666666667,33.33,209.5,train
9292555,111,34,45,55,46,1,38,108,2,61,2,23813,0.7894736842105263,1.0,162.6,33.33,0.0,train
9516611,115,36014,24,30421,113,0,3,35,2,35,3,2344,1.0,1.0,183.46666666666667,0.0,145.8,train
9097024,52,216,12,769,47,0,2,3,0,32,0,24254,9.0,41.0,156.33333333333334,0.0,0.0,train
9849769,102,1350,127,251,127,1,120,112,0,71,4,11878,0.25,0.0123456790123456,117.0,0.0,136.6,train
9684618,3,45926,106,14860,106,1,48,97,0,58,4,18038,0.125,0.0163934426229508,143.75,0.0,158.3125,train
9271667,41,47494,59,47480,36,0,61,49,2,36,2,17527,0.9090909090909092,1.4878048780487805,150.1,50.0,159.83333333333334,train
9051062,77,44904,47,40578,48,1,71,59,2,52,0,3422,2.5,1.3278688524590163,171.28571428571428,33.33,167.76666666666668,train
9272416,97,33935,120,33956,94,0,78,86,2,11,2,23841,0.75,2.463414634146341,178.46666666666667,60.0,143.83333333333334,train
9123211,52,216,87,48,47,0,17,8,0,45,1,9876,0.5263157894736842,0.024390243902439,158.53333333333333,0.0,148.75,train
9657094,129,251,5,825,127,0,37,76,0,70,3,4913,3.0,2.359452374016895,134.7,100.0,126.83333333333331,train
9327485,6,825,127,251,127,1,116,10,0,72,1,2190,1.0,0.0196078431372549,0.0,0.0,0.0,train
9051237,65,40606,47,40578,61,0,41,63,2,52,0,3828,0.9166666666666666,1.9523809523809523,164.0,66.67,161.53846153846155,train
9087154,89,118,96,62,86,0,78,86,1,53,2,23841,0.6111111111111112,1.0,126.0,0.0,149.8,train
9684107,108,14860,92,14454,92,1,48,97,1,58,4,18038,1.0,1.4878048780487805,174.6,0.0,159.75,train
9388399,93,18360,84,17982,84,1,49,93,0,67,2,11584,0.5,0.0123456790123456,162.0,66.67,148.75,train
9085012,12,10366,139,10618,10,0,31,11,1,79,1,1161,0.8461538461538461,1.975609756097561,165.4,50.0,144.06666666666666,train
9027395,87,17982,16,17744,17,1,14,72,2,67,0,17681,0.5,3.857142857142857,144.21428571428572,100.0,137.33333333333334,train
9084900,32,6838,81,8917,27,0,83,29,0,79,1,7286,0.5454545454545454,1.9523809523809523,178.46666666666667,0.0,162.44444444444446,train
9459827,10,188,28,20,30,1,90,37,1,20,2,14188,0.8421052631578947,0.5061728395061729,158.26666666666668,50.0,152.13333333333333,train
9262098,55,36098,124,36126,124,1,27,47,0,18,1,11892,1.2222222222222223,1.0,171.0,0.0,160.1875,train
